SMILES,IC50(microM)
N[C@@H]1CCCC11CCN(CC1)c1ncc(Sc2ccnc3CCCCc23)c2nccn12,0.011
COc1cnc2ccc(-c3n[nH]c4nc(N5CCC6(CO[C@@H](C)[C@H]6N)CC5)c(CO)nc34)c(Cl)c2n1,0.011
C[C@@H]1OCC2(CCN(CC2)c2cnc(Sc3ccnc(N)c3Cl)c(N)n2)[C@@H]1N,0.011
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4N5C[C@@H](C[C@H]5COc34)n3cccn3)nc2CO)[C@@H]1N,0.011
Cn1cc2c(Cl)c(ccc2n1)-c1n[nH]c2nc(N3CCC4(CC(F)(F)C[C@H]4N)CC3)c(CO)nc12,0.011
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccc(F)cc4)c3c(=O)n2C)[C@@H]1N,0.011
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccc(F)c(F)c4)c3c(=O)n2C)[C@@H]1N,0.011
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4N5C[C@H](C[C@H]5COc34)C#N)nc2CO)[C@@H]1N,0.011
Cn1c(nc2[nH]nc(-c3ccnc(NC4CC4)c3Cl)c2c1=O)N1CCC2(C[C@H](F)C[C@H]2N)CC1,0.011
N[C@@H]1COCC11CCN(CC1)c1cnc(Sc2cc(N)nc(Cl)c2Cl)c(N)n1,0.011800000000000001
N[C@@H]1CCCC11CCN(CC1)c1cnc(Sc2cccnc2C(F)(F)F)c(N)n1,0.012
N[C@@H]1CCCC11CCN(CC1)c1ncc(Sc2cc(N)ncc2C(F)(F)F)c2nccn12,0.012
COCOC[C@H]1C[C@H]2COc3c(Sc4nc(CO)c(nc4C)N4CCC5(CO[C@@H](C)[C@H]5N)CC4)ccnc3N2C1,0.012
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4N5C[C@H](C[C@H]5COc34)OC3CCOC3)nc2CO)[C@@H]1N,0.012
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1nc(N)c(-c2cccc(F)c2F)c(=O)n1C,0.012
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1nc(N)c(-c2cccc(Cl)c2)c(=O)n1C,0.012
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccnc(N5CCCC5)c4Cl)c3c(=O)n2C)[C@@H]1N,0.012
N[C@@H]1CCCC11CCN(CC1)c1cnc(Sc2ccnc(N)c2Cl)cn1,0.013
N[C@@H]1CCCC11CCN(CC1)c1ncc(Sc2ccnc(N)c2Cl)c2nncn12,0.013
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4N5C[C@H](C[C@H]5COc34)S(C)(=O)=O)nc2CO)[C@@H]1N,0.013
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4N5CCS(=O)(=O)CC5COc34)nc2CO)[C@@H]1N,0.013
N[C@@H]1COCC11CCN(CC1)c1cnc(Sc2ccnc(F)c2Cl)c(N)n1,0.013
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4cccc(F)c4F)c3c(=O)n2C)[C@@H]1N,0.013
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4N5C[C@@H](F)CC5COc34)nc2CO)[C@@H]1N,0.013
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4N5C[C@@](C)(O)C[C@H]5COc34)nc2CO)[C@@H]1N,0.013
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccnc(Cl)c4Br)c3c(=O)n2C)[C@@H]1N,0.013
COc1ccc(cc1F)-c1n[nH]c2nc(N3CCC4(CO[C@@H](C)[C@H]4N)CC3)n(C)c(=O)c12,0.013
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4cccnc34)c3nccn23)[C@@H]1N,0.014
Cn1c(nc2[nH]nc(-c3ccncc3)c2c1=O)N1CCC2(CC(F)(F)C[C@H]2N)CC1,0.014
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4cccc(F)c4)c3c(=O)n2C)[C@@H]1N,0.014
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4N5C[C@H](C[C@H]5COc34)O[C@H]3CCOC3)nc2CO)[C@@H]1N,0.014
Cn1c(nc(N)c(Sc2ccnc(N)c2Cl)c1=O)N1CCC2(CC(F)(F)C[C@H]2N)CC1,0.014
CC1(CN)CCN(CC1)c1cnc(Sc2ccnc(Cl)c2Cl)c(N)n1,0.014
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(Sc3ccc(Cl)c(C)c3)c(=O)n2C)[C@@H]1N,0.014
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1nc(N)c(-c2ccc(F)c(F)c2)c(=O)n1C,0.014
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1nc(N)c(-c2cccc(Cl)c2Cl)c(=O)n1C,0.014
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(-c3ccc(SC(F)(F)F)cc3)c(=O)n2C)[C@@H]1N,0.014
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(Sc3cc(N)nc(Cl)c3Cl)c(=O)n2C)[C@@H]1N,0.014
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4cnccc34)c3nccn23)[C@@H]1N,0.015
Cc1nc(N2CCC3(CCC[C@H]3N)CC2)n2ccnc2c1-c1cnc(N)c(Cl)c1Cl,0.015
N[C@@H]1CCCC11CCN(CC1)c1ncc(Sc2ccc(N)nc2C(F)(F)F)c2nccn12,0.015
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3cccc(Cl)c3Cl)c(=O)n2C)[C@@H]1N,0.015
Cc1c(nc(N)n(-c2cccc(Cl)c2Cl)c1=O)N1CCC2(Cc3ccccc3[C@H]2N)CC1,0.015
COc1nccc(Sc2ncc(nc2N)N2CCC3(CCC[C@H]3N)CC2)c1Cl,0.015
C[C@@H]1OCC2(CCN(CC2)c2ccc(Sc3cccc(Cl)c3Cl)c(=O)[nH]2)[C@@H]1N,0.015
C[C@@H]1CC2(CCN(CC2)c2nc(N)c(-c3ccccc3)c(=O)n2C)[C@H](N)[C@H]1F,0.015
C[C@H]1OCC2(CCN(CC2)c2nc(C)n(-c3cccc(Cl)c3Cl)c(=O)c2C)[C@@H]1N,0.015
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3cccn4nccc34)c3nccn23)[C@@H]1N,0.016
N[C@@H]1c2ccccc2CC11CCN(CC1)c1cc(=O)n(c(N)n1)-c1cccc(Cl)c1Cl,0.016
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccnc(Cl)c4)c3c(=O)n2C)[C@@H]1N,0.016
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1nc2[nH]nc(-c3ccc(N)nc3C)c2c(=O)n1C,0.016
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1nc(N)c(Sc2cccc(N)c2Cl)c(=O)n1C,0.016
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1ncc(Sc2cc(N)ncc2Cl)c(=O)n1C,0.016
CC(C)c1ccc(cc1)-c1c(N)nc(N2CCC3(CO[C@@H](C)[C@H]3N)CC2)n(C)c1=O,0.016
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(-c3cccc(Cl)c3Cl)c(=O)n2C)[C@@H]1N,0.016
N[C@H]1CCC11CCN(CC1)c1cnc(Sc2cccc(N)c2Cl)c(N)n1,0.016
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccc(N)nc3C(F)(F)F)c3nccn23)[C@@H]1N,0.017
N[C@H]1c2cccnc2OC11CCN(CC1)c1nc(N)c(-c2cccc(Cl)c2Cl)c(n1)C(N)=O,0.017
CC1(CN)CCN(CC1)c1cnc(Sc2cccc(Cl)c2Cl)c(N)n1,0.017
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4cc(F)ccc4F)c3c(=O)n2C)[C@@H]1N,0.017
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(Sc3ccnc(C4CC4)c3Cl)c(=O)n2C)[C@@H]1N,0.017
CCCC1(CN)CCN(CC1)c1cnc(Sc2ccnc(N)c2Cl)c(N)n1,0.017
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccnc(Cl)c4C)c3c(=O)n2C)[C@@H]1N,0.017
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(-c3ccc(F)c(F)c3)c(=O)n2C)[C@@H]1N,0.017
COc1cccc(Sc2c(N)nc(N3CCC4(CO[C@@H](C)[C@H]4N)CC3)n(C)c2=O)c1Cl,0.017
CC1(CN)CCN(CC1)c1cnc(Sc2cc(N)nc(Cl)c2Cl)c(N)n1,0.0177
N[C@@H]1CCCC11CCN(CC1)c1ncc(Sc2ccnc3c(cccc23)C#N)c2nccn12,0.018
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4c(cccc34)-n3cncn3)c3nccn23)[C@@H]1N,0.018
CC1(N)CCN(CC1)c1cnc2c(n[nH]c2c1)-c1cccc(Cl)c1Cl,0.018
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3cc(N)nc4N5CCC[C@H]5COc34)nc2CO)[C@@H]1N,0.018
Cn1c(nc(N)c(Sc2cccnc2C(F)(F)F)c1=O)N1CCC2(CC(F)(F)C[C@H]2N)CC1,0.018
CC1(CN)CCN(CC1)c1nc(N)c(Sc2cccc(Cl)c2Cl)nc1C#N,0.019
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(-c3cccc(Cl)c3)c(=O)n2C)[C@@H]1N,0.019
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1nc(N)c(-c2ccc(SC(F)(F)F)cc2)c(=O)n1C,0.019
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3cc(N)nc(Cl)c3Cl)c(=O)n2C)[C@@H]1N,0.019
Cc1nc(N2CCC3(CCC[C@H]3N)CC2)n2cnnc2c1-c1cccc(Cl)c1Cl,0.02
COc1ccc(cc1)-c1n[nH]c2nc(N3CCC4(CO[C@@H](C)[C@H]4N)CC3)n(C)c(=O)c12,0.02
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1nc(N)c(Sc2cccnc2Cl)c(=O)n1C,0.02
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(-c3ccc(Cl)cc3)c(=O)n2C)[C@@H]1N,0.02
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(Sc3cccc(N)c3C(F)(F)F)c(=O)n2C)[C@@H]1N,0.02
NC1=NC2(CO1)CCN(CC2)c1cnc(Sc2ccnc(Cl)c2Cl)c(N)n1,0.02
Cn1c(nc2[nH]nc(-c3ccncc3)c2c1=O)N1CCC2(C[C@H](C[C@H]2N)C(F)(F)F)CC1,0.021
NC1CC(F)(F)CC11CCN(CC1)c1cnc(Sc2cccnc2C(F)(F)F)c(N)n1,0.021
Cn1c(nc(N)c(Sc2cccc(Cl)c2Cl)c1=O)N1CCC(C)(CN)CC1,0.021
Cn1c(nc(N)c(-c2cccc(Cl)c2Cl)c1=O)N1CCC2(CCC[C@H]2N)CC1,0.021
CC(C)(C)[S@@](=O)N[C@@H]1COCC11CCN(CC1)c1cnc(Sc2cccc3NC(=O)C(F)(F)c23)c(N)n1,0.0214
COc1ccc2nccc(Sc3cnc(N4CCC5(CO[C@@H](C)[C@H]5N)CC4)n4ccnc34)c2c1,0.022
C[C@@H]1OCC2(CCN(CC2)c2nc(C)c(-c3cccc(Cl)c3Cl)c(n2)C(N)=O)[C@@H]1N,0.022
CC1(N)CCN(CC1)c1nc2sc(nn2c1CO)-c1cccc(Cl)c1Cl,0.022
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccnc(N(C)C)c4Cl)c3c(=O)n2C)[C@@H]1N,0.022
Cn1c(nc(N)c(Sc2ccnc(N)c2Cl)c1=O)N1CCC2(COC[C@H]2N)CC1,0.022
CNc1nccc(-c2n[nH]c3nc(N4CCC5(CO[C@@H](C)[C@H]5N)CC4)n(C)c(=O)c23)c1Cl,0.022
CC1(CN)CCN(CC1)c1cnc(Sc2cccc(N)c2Cl)c(N)n1,0.022
Cn1c(nc(N)c(-c2cccc(Cl)c2Cl)c1=O)N1CCC2(CC(F)(F)C[C@H]2N)CC1,0.022
NC1Cc2ccccc2C11CCN(CC1)c1ncc(Sc2cccc(Cl)c2Cl)c2nccn12,0.023
CC1(CN)CCN(CC1)c1ncc(Sc2cccc(Cl)c2Cl)c2nccn12,0.023
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccc(N)nc4Cl)c3c(=O)n2C)[C@@H]1N,0.023
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccccc4F)c3c(=O)n2C)[C@@H]1N,0.023
CCOc1nccc(Sc2cnc([nH]c2=O)N2CCC3(CO[C@@H](C)[C@H]3N)CC2)c1Cl,0.023
N[C@@H]1CCCC11CCN(CC1)c1cnc(Sc2ccncc2Cl)c(N)n1,0.023
CC1(N)CCN(CC1)c1cnc(Sc2ccc(cc2Cl)-c2nn[nH]n2)c(N)n1,0.023
CC1(CN)CCN(CC1)c1cnc(Sc2ccnc(N)c2Cl)c(N)n1,0.023
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1nc(N)c(Sc2cccnc2C(F)(F)F)c(=O)n1C,0.023
COc1nccc(Sc2c(N)nc(N3CCC4(CO[C@@H](C)[C@H]4N)CC3)n(C)c2=O)c1Cl,0.023
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(Sc3cccnc3C(F)(F)F)c(=O)n2C)[C@@H]1N,0.023
N[C@@H]1CCCC11CCN(CC1)c1cnc(Sc2ccnc(N)c2Cl)c(N)n1,0.024
COc1ccc(cn1)-c1n[nH]c2nc(N3CCC4(CO[C@@H](C)[C@H]4N)CC3)n(C)c(=O)c12,0.024
Cn1c(nc(N)c(Sc2cccnc2C(F)(F)F)c1=O)N1CCC2(C[C@H](F)C[C@H]2N)CC1,0.024
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(-c3ccccc3)c(=O)n2C)[C@@H]1N,0.024
Cc1nc(N2CCC3(CCC[C@H]3N)CC2)n2ccnc2c1-c1ccc(Cl)cc1Cl,0.025
COc1cccc(-c2n[nH]c3nc(N4CCC5(COC[C@H]5N)CC4)n(C)c(=O)c23)c1Cl,0.025
NC1CCCC11CCN(CC1)c1cnc(Sc2cccc(Cl)c2Cl)c(N)n1,0.025
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1nc(N)c(Sc2ccnc(N3CCCC3)c2Cl)c(=O)n1C,0.025
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(-c3ccc(OC4CC4)cc3)c(=O)n2C)[C@@H]1N,0.025
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1nc(N)c(-c2ccccc2)c(=O)n1C,0.025
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(Sc3ccccc3Cl)c(=O)n2C)[C@@H]1N,0.025
CC(=O)N1CC(F)(F)c2c1cccc2Sc1ncc(nc1N)N1CCC2(COC[C@H]2N[S@](=O)C(C)(C)C)CC1,0.0258
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccc(C(N)=O)c4ccccc34)c3nccn23)[C@@H]1N,0.026
Cc1nc(N2CCC3(CCC[C@H]3N)CC2)n2ccnc2c1-c1ccccc1Cl,0.026
Cc1nc(N2CCC3(Cc4ccccc4[C@@H]3N)CC2)c(C)c(=O)n1C1=CC=C[C@H](Cl)C1Cl,0.026
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(-c3ccc(Cl)c(F)c3)c(=O)n2C)[C@@H]1N,0.026
CC1(CN)CCN(CC1)c1cnc(Sc2cccnc2Cl)c(N)n1,0.026
Cn1c(ncc(Sc2cccc(Cl)c2Cl)c1=O)N1CCC2(CCC[C@H]2N)CC1,0.026
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3cccnc3C(F)(F)F)c(=O)n2C)[C@@H]1N,0.026
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4[nH]cnc34)c3nccn23)[C@@H]1N,0.027
C[C@@H]1OCC2(CCN(CC2)c2nc(C)n(-c3cccc(Br)c3Cl)c(=O)c2C)[C@@H]1N,0.027
Cn1c(nc(N)c(-c2ccccc2)c1=O)N1CCC2(CCC[C@H]2N)CC1,0.027
Cn1c(nc2[nH]nc(-c3ccnc(N)c3Cl)c2c1=O)N1CCC2(C[C@H](F)C[C@H]2N)CC1,0.027
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(Sc4ccnc(N)c4Cl)c3c(=O)n2C)[C@@H]1N,0.027
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(-c3ccc(Oc4ccccc4)cc3)c(=O)n2C)[C@@H]1N,0.027
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccnc(Br)c4)c3c(=O)n2C)[C@@H]1N,0.027
C[C@H]1OCC2(CCN(CC2)c2cnc(Sc3ccnc(N)c3Cl)c(N)n2)[C@@H]1N,0.028
Cc1nccc(Sc2cnc(N3CCC4(CCC[C@H]4N)CC3)n3ccnc23)c1C,0.028
C[C@@H]1OCC2(CCN(CC2)c2nc(C)n(-c3ccc(F)c(Cl)c3Cl)c(=O)c2C)[C@@H]1N,0.028
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1nc2[nH]nc(-c3ccnc(N(C)C)c3Cl)c2c(=O)n1C,0.028
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(Sc3ccnc(N4CCCC4)c3Cl)c(=O)n2C)[C@@H]1N,0.028
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4cccc(Cl)c4Cl)c3c(=O)n2C)[C@@H]1N,0.028
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccnc(Cl)c4Cl)c3c(=O)n2C)[C@@H]1N,0.028
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(-c3cccc(F)c3F)c(=O)n2C)[C@@H]1N,0.028
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1nc(N)c(Sc2ccnc(N)c2Cl)c(=O)n1C,0.028
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(Sc3ccnc(C)c3Cl)c(=O)n2C)[C@@H]1N,0.028
CC1(N)CCN(CC1)c1cnc(Sc2cccc(Cl)c2Cl)c(N)n1,0.029
C[C@@H]1CC2(CCN(CC2)c2nc(N)c(Sc3cccnc3C(F)(F)F)c(=O)n2C)[C@H](N)[C@H]1F,0.029
CC1(CN)CCN(CC1)c1cnc(Sc2cccnc2C(F)(F)F)c(N)n1,0.029
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4ccc(cc34)C#N)c3nccn23)[C@@H]1N,0.03
Cc1nc(N2CCC3(CCC[C@H]3N)CC2)n2ccnc2c1-c1ccc2cn[nH]c2c1,0.03
CC1(N)CCN(CC1)c1nc(Cl)c(c(n1)C(N)=O)-c1cccc(Cl)c1Cl,0.03
CNc1nccc(-c2n[nH]c3nc(N4CCC5(C[C@@H](C)C[C@H]5N)CC4)n(C)c(=O)c23)c1Cl,0.03
C[C@@H]1CC2(CCN(CC2)c2nc(N)c(Sc3ccnc(N)c3Cl)c(=O)n2C)[C@H](N)[C@@H]1F,0.03
CC(C)(C)[S@@](=O)N[C@@H]1COCC11CCN(CC1)c1cnc(Sc2ccnc3NC(=O)C(F)(F)c23)c(N)n1,0.03
COc1cccc(Sc2cnc(N3CCC4(CO[C@@H](C)[C@H]4N)CC3)n(C)c2=O)c1Cl,0.03
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4cc(Cl)ncc4Cl)c3c(=O)n2C)[C@@H]1N,0.03
COc1ccc(cc1)-n1cc(-c2ccc3ccc(=O)oc3c2)c2cc(cnc12)-c1ccc(cc1)C(O)=O,0.031
C[C@@H]1OCC2(CCN(CC2)c2nc(C)c(nc2CO)-c2cccc(Cl)c2Cl)[C@@H]1N,0.031
Cn1c(nc2[nH]nc(-c3cccc(Cl)c3Cl)c2c1=O)N1CCC2(CCC[C@H]2N)CC1,0.031
C[C@@H]1OCC2(CCN(CC2)c2cnc3c(n[nH]c3n2)-c2cccc(Cl)c2Cl)[C@@H]1N,0.031
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3cccnc3C(F)(F)F)c(=O)[nH]2)[C@@H]1N,0.031
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1nc2[nH]nc(-c3ccnc(N)c3Cl)c2c(=O)n1C,0.032
CCOc1nccc(Sc2c(N)nc(N3CCC4(CO[C@@H](C)[C@H]4N)CC3)n(C)c2=O)c1Cl,0.032
NC1CCCCC11CCN(CC1)c1cnc(Sc2cccc(Cl)c2Cl)c(N)n1,0.032
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(Sc3cccc(NC4CC4)c3Cl)c(=O)n2C)[C@@H]1N,0.032
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccnc(N)c4Cl)c3c(=O)n2C)[C@@H]1N,0.032
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccccc4)c3c(=O)n2C)[C@@H]1N,0.033
Cn1c(cc(N)c(Sc2cccc(Cl)c2Cl)c1=O)N1CCC2(COC[C@H]2N)CC1,0.033
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(Sc3cccc(Cl)c3Cl)c(=O)n2C)[C@@H]1N,0.033
Cc1nc(N2CCC3(CCC[C@H]3N)CC2)c2cncn2c1-c1cccc(Cl)c1Cl,0.034
CNc1nccc(-c2n[nH]c3nc(N4CCC5(CO[C@@H](C)[C@H]5N)CC4)n(C)c(=O)c23)c1Br,0.034
CC[C@@H]1OCC2(CCN(CC2)c2nc(N)c(-c3ccccc3)c(=O)n2C)[C@@H]1N,0.034
C[C@@H]1OCC2(CCN(CC2)c2nc(N)c(-c3ccc(OC(F)F)cc3)c(=O)n2C)[C@@H]1N,0.034
Cn1c(nc(N)c(Sc2cccnc2C(F)(F)F)c1=O)N1CCC2(COC[C@H]2N)CC1,0.034
Cn1c(nc2[nH]nc(-c3cccc(Cl)c3Cl)c2c1=O)N1CCC(C)(CN)CC1,0.034
Cn1c(nc2[nH]nc(-c3ccnc(NC4CC4)c3Cl)c2c1=O)N1CCC2(CC(F)(F)C[C@H]2N)CC1,0.035
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc(N)c3Cl)c(=O)n2C)[C@@H]1N,0.035
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccnc(NC5CCC5)c4Cl)c3c(=O)n2C)[C@@H]1N,0.035
Cc1nc(N)ccc1-c1n[nH]c2nc(N3CCC4(C[C@H](C[C@H]4N)C(F)(F)F)CC3)n(C)c(=O)c12,0.036
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccnc(NC5CC5)c4Cl)c3c(=O)n2C)[C@@H]1N,0.036
N[C@@H]1CCCC11CCN(CC1)c1ncc(Sc2ccnc3ncccc23)c2nccn12,0.037
N[C@@H]1CCCC11CCN(CC1)c1cc(O)c(Sc2cccc(Cl)c2Cl)nc1CO,0.037
C[C@H]1OCC2(CCN(CC2)c2cc(=O)n(c(C)n2)-c2cccc(Cl)c2Cl)[C@@H]1N,0.037
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccnc(N)c4)c3c(=O)n2C)[C@@H]1N,0.037
Cn1c(ncc(Sc2cccc(Cl)c2Cl)c1=O)N1CCC2(COC[C@H]2N)CC1,0.037
Cn1c(nc2[nH]nc(-c3ccccc3)c2c1=O)N1CCC2(C[C@H](F)C[C@H]2N)CC1,0.037
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccc(N)nc4C)c3c(=O)n2C)[C@@H]1N,0.037
O=C1C(O)=CC(C(O)=O)=CC2=CC=C(O)C(O)=C21,0.097
OC1=C(C(N2C3=CC=C(C=C3SC2=N1)OC)=O)CC4=CC=CC=C4,10.0
O=C(C=C)NC1=C2C=CC=CC2=NC=C1,35.0
O=C1N(C2=CCCN(C2)CC3=CC(C(/C=C/C4=CC=C(Cl)C=C4Cl)=O)=C(C=C3OCC)O)C5=CC=CC=C5N1,9.8
ClC1=C(Cl)C(C2=NC=C(N3CCC(CN)CC3)C=C2CO)=CC=C1,1.36
NC1=NC(N2C[C@@H](C)N[C@@H](C)C2)=NC=C1C3=CC=CC(Cl)=C3Cl,12.0
O=C(C1=CC2=C(N(C)C(C3=CC=CC(NC(C(NC4=CC=C(C5=CSC=C5)C=C4)=O)=O)=C3)=C2I)C=C1O)O,0.2
O=C(C1=CC2=C(N(C)C(C3=CC=CC(NC(CCC(NCC4=CC=C(OCO5)C5=C4)=O)=O)=C3)=C2I)C=C1O)O,14.0
NC(N=C1N(CC2)CCC2([C@@H]3N)CO[C@H]3C)=C(C(N1C)=O)SC4=CC=CN=C4C(F)(F)F,0.023
NC1=NC(N2CCC(C)(N)CC2)=CN=C1C3=CC=CC(Cl)=C3Cl,0.071
O=C1C2=C(NN=C2C3=CC=CC(Cl)=C3Cl)N=C(N4CCC(C)(N)CC4)N1C,0.067
ClC1=C(Cl)C(SC2=NNC3=C2N=CC(N4CCC5([C@H](N)COC5)CC4)=N3)=CC=C1,0.067
O=C1C(C2=CC=CC(Cl)=C2Cl)=C(N)N=C(N3CCC(C)(N)CC3)N1C,0.105
O=C1C(SC2=CC=CC(Cl)=C2Cl)=C(N)N=C(N3CCC(CN)(C)CC3)N1C,0.012
O=S(C1=CC2=C(NC(/C2=N\NC3=C([N+]([O-])=O)C=CC=C3)=O)C=C1)(O)=O,46.8
O=C(C1=CC2=C(NC(/C2=N\NC3=CC=CC=C3C(O)=O)=O)C=C1)O,0.8
O=C1N(C2=CC=C([N+]([O-])=O)C=C2)N=C(C3=CC=C([N+]([O-])=O)C=C3)/C1=N/NC4=CC=C(S(=O)(O)=O)C=C4,0.071
O=C1N(C2=CC=CC=C2)N=C(C3=CC=C([N+]([O-])=O)C=C3)/C1=N/NC4=CC=C(S(=O)(O)=O)C=C4,1.38
O=C(C1=C(COC2=CC=C(Cl)C=C2)N=C(C3=CC=C(OC)C=C3)S1)OCC,0.99
O=C(C1=C(COC2=CC=C(Cl)C=C2)N=C(C3=CC=C([N+]([O-])=O)C=C3)S1)OCC,4.3
O=C(NCC1=CC=CC2=C1C=CC=C2)CSC3=NN=C(N43)SC5=C4C(C)=CC=C5,11.38
O=C1CC(C(O)=O)=NN1C2=C(C)C=C(S(=O)([O-])=O)C(S(=O)([O-])=O)=C2,8.3
O=S(C1=C2C=CC=NC2=C(O)C(/N=N/C3=CC=C4C=C(S(=O)(O)=O)C=CC4=C3)=C1)(O)=O,0.318
NC1(C)CCN(C2=NC(C3=CC=C4C=C(Br)C=CC4=C3)=CS2)CC1,0.71
NC1(C)CCN(C2=NC(C3=CC=CC=C3)=CS2)CC1,19.07
CC1(C)NC(C)(C)CC(C2=NC(C3=CC=CC(C4=CC=CC=C4)=C3)=CS2)C1,3.27
NC1(C)CCN(C2=NC(C3=CC=C4C=CC=CC4=C3)=CS2)CC1,1.48
O=C1N(CCC(NC2=C([N+]([O-])=O)C=CC=C2)=O)C=NC3=C1C(CCCCC4)=C4S3,9.97
O=C(CCN1C=C(N=N1)C(C2=C(C=C(C(C(O)=O)=C2)O)N3C)=C3C4=CC=CC=C4)NC(C=C5)=CC=C5C6=CC=CC=C6,5.5
